stateno,state_name,state_icpsr,state_fips,state_abrev,elect_year,sen_prop_up,hs_prop_up,ranney1_sen_dem_prop,ranney2_hs_dem_prop,ranney3_gub_prop,ranney4_control,ranney4_control_alt,ranney1_sen_dem_prop_4yr,ranney2_hs_dem_prop_4yr,ranney3_gub_prop_4yr,ranney4_control_4yr,ranney4_control_alt_4yr,ranney1_sen_dem_prop_6yr,ranney2_hs_dem_prop_6yr,ranney3_gub_prop_6yr,ranney4_control_6yr,ranney4_control_alt_6yr,ranney1_sen_dem_prop_8yr,ranney2_hs_dem_prop_8yr,ranney3_gub_prop_8yr,ranney4_control_8yr,ranney4_control_alt_8yr,ranney1_sen_dem_prop_10yr,ranney2_hs_dem_prop_10yr,ranney3_gub_prop_10yr,ranney4_control_10yr,ranney4_control_alt_10yr,ranney_4yrs,ranney_6yrs,ranney_8yrs,ranney_10yrs,ranney_4yrs_alt,ranney_6yrs_alt,ranney_8yrs_alt,ranney_10yrs_alt,folded_ranney_4yrs,folded_ranney_6yrs,folded_ranney_8yrs,folded_ranney_10yrs,folded_ranney_alt_4yrs,folded_ranney_alt_6yrs,folded_ranney_alt_8yrs,folded_ranney_alt_10yrs,hvd1_winper_4yr,hvd2_winmargin_4yr,hvd3_uncont_4yr,hvd4_safeseat_4yr,unusable_seats_4yr_per,hvd1_winper_6yr,hvd2_winmargin_6yr,hvd3_uncont_6yr,hvd4_safeseat_6yr,unusable_seats_6yr_per,hvd1_winper_8yr,hvd2_winmargin_8yr,hvd3_uncont_8yr,hvd4_safeseat_8yr,unusable_seats_8yr_per,hvd1_winper_10yr,hvd2_winmargin_10yr,hvd3_uncont_10yr,hvd4_safeseat_10yr,unusable_seats_10yr_per,hvd_4yr,hvd_6yr,hvd_8yr,hvd_10yr,sf_hvd_4yr,sf_ranney_4yr,sf_hvd_8yr,sf_ranney_8yr,sf_hvd_10yr,sf_ranney_10yr
1,Alabama,41,1,AL,1987,0,0,0.8571429,0.8476191,0.4355,0.5,0,0.8857143,0.8857143,0.5158,0.75,0.5,0.8952381,0.8984127,0.5425667,0.8333333,0.6666667,0.9214286,0.9142857,0.591175,0.875,0.75,0.9371428,0.9238095,0.62034,0.9,0.8,0.7593071,0.7923877,0.8254724,0.8453231,0.6968071,0.750721,0.7942224,0.8203231,0.7406929,0.7076123,0.6745276,0.6546769,0.8031929,0.749279,0.7057776,0.6796769,83.53671,68.31245,55.18743,91.09183,1.190476,84.28725,69.86017,57.51172,91.31745,2.619048,85.76605,72.4906,60.94025,92.31641,1.964286,86.64421,74.05247,62.97499,92.90963,1.571429,25.4679,24.25585,22.12167,20.85468,,,28.4612,0.7409,,
1,Alabama,41,1,AL,1988,0,0,0.8571429,0.8476191,0.4355,0.5,0,0.8714286,0.8666667,0.47565,0.625,0.25,0.8857143,0.8857143,0.5158,0.75,0.5,0.9035714,0.9,0.5534875,0.8125,0.625,0.9228572,0.912381,0.59019,0.85,0.7,0.7096863,0.7593071,0.7923898,0.8188571,0.6159363,0.6968071,0.7455148,0.781357,0.7903137,0.7406929,0.7076102,0.6811429,0.8840637,0.8031929,0.7544852,0.718643,85.12445,70.87906,57.97852,92.91211,0.8333334,83.53672,68.31245,55.18743,91.09183,1.190476,85.33516,71.63269,59.64105,92.25491,2.023809,86.30105,73.36913,61.94052,92.86009,1.619048,23.27647,25.46789,22.78404,21.38231,,,28.4612,,,
1,Alabama,41,1,AL,1989,0,0,0.8571429,0.8476191,0.4355,0.5,0,0.8571429,0.8476191,0.4355,0.5,0,0.8761905,0.8730159,0.4890333,0.6666667,0.3333333,0.8857143,0.8857143,0.5158,0.75,0.5,0.9085714,0.9009524,0.56004,0.8,0.6,0.6600655,0.7262266,0.7593071,0.7923909,0.5350655,0.6428933,0.6968071,0.742391,0.8399345,0.7737734,0.7406929,0.7076091,0.9649345,0.8571067,0.8031929,0.757609,86.69773,73.42029,60.74176,94.71154,0.4761905,84.59683,70.02637,57.05128,92.30769,0.952381,84.90356,70.77335,58.34006,92.19283,2.083333,85.95743,72.68488,60.9049,92.81018,1.666667,21.10717,24.00446,23.44756,21.91065,28.0053,0.9741,,,28.4612,0.7858
1,Alabama,41,1,AL,1990,1,1,0.8,0.7904762,0.4789,0.5,0,0.8428572,0.8333334,0.44635,0.5,0,0.8571429,0.8507937,0.4695,0.5833333,0.1666667,0.8714286,0.8690476,0.50115,0.6875,0.375,0.8885714,0.8838096,0.53423,0.75,0.5,0.6556351,0.6901925,0.7322816,0.7641528,0.5306351,0.5860258,0.6541566,0.7016528,0.8443649,0.8098075,0.7677184,0.7358472,0.9693649,0.9139742,0.8458434,0.7983472,85.48415,70.99368,57.69784,93.89003,0.3571429,84.8385,70.10496,56.86507,92.9646,0.6349207,83.7207,68.37515,55.05047,91.59057,0.9523809,85.11666,71.00604,58.62021,92.42363,1.666667,22.98357,23.80672,25.31578,23.20836,,,,,,
1,Alabama,41,1,AL,1991,0,0,0.8,0.7904762,0.4789,0.5,0,0.8285714,0.8190476,0.4572,0.5,0,0.8380952,0.8285714,0.4499667,0.5,0,0.8571429,0.852381,0.4865,0.625,0.25,0.8685715,0.8666667,0.50842,0.7,0.4,0.6512048,0.6541584,0.705256,0.7359145,0.5262048,0.5291584,0.611506,0.6609145,0.8487952,0.8458416,0.794744,0.7640855,0.9737952,0.9708416,0.888494,0.8390855,84.27117,68.56827,54.65482,93.06904,0.2380952,85.07975,70.18507,56.6834,93.61631,0.3174603,83.90445,68.43869,54.91607,92.08633,0.7142857,84.27589,69.32721,56.33552,92.03708,1.666667,24.85918,23.60886,25.16361,24.50607,,,,,,
1,Alabama,41,1,AL,1992,0,0,0.8,0.7904762,0.4789,1,1,0.8142857,0.8047619,0.46805,0.625,0.25,0.8285714,0.8190476,0.4572,0.5833333,0.1666667,0.8428572,0.8357143,0.47185,0.625,0.25,0.8571429,0.8533334,0.4967,0.7,0.4,0.6780244,0.6720381,0.6938554,0.7267941,0.5842744,0.5678715,0.6001054,0.6517941,0.8219756,0.8279619,0.8061446,0.7732059,0.9157256,0.9321285,0.8998946,0.8482059,83.05881,66.14406,51.61269,92.24855,0.1190476,84.27117,68.56828,54.65482,93.06904,0.2380952,84.08794,68.50307,54.78419,92.57915,0.4761905,83.34258,67.43616,53.74322,91.55783,0.7619048,26.73398,24.85918,25.01141,25.98006,,,,,,
1,Alabama,41,1,AL,1993,0,0,0.8,0.7904762,0.4789,1,1,0.8,0.7904762,0.4789,0.75,0.5,0.8190476,0.8095238,0.4644333,0.6666667,0.3333333,0.8285714,0.8190476,0.4572,0.625,0.25,0.8457143,0.84,0.48498,0.7,0.4,0.7048441,0.6899179,0.6824548,0.7176735,0.6423441,0.6065845,0.5887048,0.6426736,0.7951559,0.8100821,0.8175452,0.7823265,0.8576559,0.8934155,0.9112952,0.8573264,81.84706,63.72102,48.57143,91.42857,0,83.46286,66.952,52.62663,92.52199,0.1587302,84.27117,68.56827,54.65482,93.06904,0.2380952,83.4906,67.48973,53.63985,91.95403,0.5714286,28.60799,26.10913,24.85918,25.85645,27.6535,0.9887,,,,
1,Alabama,41,1,AL,1994,1,1,0.6571429,0.7047619,0.4955,0.5,0,0.7642857,0.7690476,0.48305,0.75,0.5,0.7857143,0.7857143,0.4744333,0.6666667,0.3333333,0.8035715,0.8011905,0.4647,0.625,0.25,0.82,0.8180953,0.47492,0.65,0.3,0.6915959,0.6781322,0.6736155,0.6907538,0.6290959,0.5947988,0.5798655,0.6032538,0.8084041,0.8218678,0.8263845,0.8092462,0.8709041,0.9052012,0.9201345,0.8967462,81.19824,62.57889,48.31476,90.91362,0.4761905,82.22595,64.58207,50.4358,91.63556,0.3968254,83.34637,66.79664,53.01916,92.40688,0.4166667,83.38354,67.09668,53.44828,92.14559,0.5714286,29.24863,27.78015,26.10774,25.98148,,,,,,
1,Alabama,41,1,AL,1995,0,0,0.6571429,0.7047619,0.4955,0.5,0,0.7285715,0.747619,0.4872,0.75,0.5,0.752381,0.7619048,0.4844333,0.6666667,0.3333333,0.7785714,0.7833334,0.4722,0.625,0.25,0.7942857,0.7961905,0.46486,0.6,0.2,0.6783476,0.6663464,0.6647762,0.663834,0.6158476,0.5830131,0.5710262,0.5638341,0.8216524,0.8336536,0.8352238,0.836166,0.8841524,0.9169869,0.9289738,0.9361659,80.54442,61.42834,48.06185,90.38902,0.952381,80.98087,62.19631,48.23003,90.73984,0.6349207,82.41702,65.01617,51.37517,91.73953,0.5952381,83.27649,66.70361,53.25671,92.33717,0.5714286,29.8941,29.46324,27.36303,26.10651,,,29.8168,0.9962,,
1,Alabama,41,1,AL,1996,0,0,0.6571429,0.7047619,0.4955,0.5,0,0.6928571,0.7261904,0.49135,0.625,0.25,0.7285715,0.747619,0.4872,0.6666667,0.3333333,0.7535715,0.7654762,0.4797,0.625,0.25,0.7742857,0.7819048,0.47086,0.6,0.2,0.6338494,0.6575143,0.6559369,0.6567626,0.5400994,0.574181,0.5621869,0.5567626,0.8661506,0.8424857,0.8440631,0.8432374,0.9599006,0.925819,0.9378131,0.9432374,79.8855,60.26923,47.81284,89.85454,1.428571,80.54442,61.42834,48.06185,90.38902,0.952381,81.48305,63.22677,49.72276,91.06693,0.7738095,82.5322,65.27779,51.9411,91.80206,0.7142857,30.54447,29.89409,28.62512,27.11172,,,,,,
1,Alabama,41,1,AL,1997,0,0,0.6571429,0.7047619,0.4955,0.5,0,0.6571429,0.7047619,0.4955,0.5,0,0.7047619,0.7333333,0.4899667,0.6666667,0.3333333,0.7285715,0.747619,0.4872,0.625,0.25,0.7542858,0.7676191,0.47686,0.6,0.2,0.5893512,0.6486822,0.6470976,0.6496912,0.4643512,0.5653488,0.5533476,0.5496912,0.9106488,0.8513178,0.8529024,0.8503088,0.9643512,0.9346512,0.9466524,0.9503088,79.22142,59.10146,47.56787,89.30995,1.904762,80.10571,60.65656,47.89541,90.03381,1.269841,80.54442,61.42834,48.06185,90.38902,0.952381,81.78494,63.84622,50.62012,91.2636,0.8571429,31.19983,30.32713,29.8941,28.12128,31.9802,0.94,,,,
1,Alabama,41,1,AL,1998,1,1,0.6571429,0.6571429,0.5787,1,1,0.6571429,0.6928571,0.5163,0.625,0.25,0.6809524,0.7111111,0.5066,0.6666667,0.3333333,0.7107143,0.7309524,0.499675,0.6875,0.375,0.7342857,0.7485715,0.49118,0.65,0.3,0.622825,0.6413326,0.6572104,0.6560093,0.529075,0.5579993,0.5790854,0.5685093,0.877175,0.8586674,0.8427896,0.8439907,0.970925,0.9420007,0.9209146,0.9314907,78.46715,57.45664,44.29887,88.38943,1.428571,79.162,58.7852,45.5574,89.05983,1.269841,79.83942,60.03033,46.31527,89.66264,0.952381,80.73287,61.75172,47.99693,90.35277,0.8095238,32.84698,31.85889,31.03809,29.79143,,,,,,
1,Alabama,41,1,AL,1999,0,0,0.6571429,0.6571429,0.5787,1,1,0.6571429,0.6809524,0.5371,0.75,0.5,0.6571429,0.6888889,0.5232334,0.6666667,0.3333333,0.6928571,0.7142857,0.51215,0.75,0.5,0.7142857,0.7295238,0.5055,0.7,0.4,0.6562988,0.633983,0.6673232,0.6623274,0.5937988,0.5506496,0.6048232,0.5873274,0.8437012,0.866017,0.8326768,0.8376726,0.9062012,0.9493504,0.8951768,0.9126726,77.72441,55.83629,41.07552,87.48353,0.952381,78.2183,56.91383,43.21939,88.08586,1.269841,79.13441,58.63231,44.56868,88.93628,0.952381,79.6812,59.65801,45.37462,89.44175,0.7619048,34.47006,33.39066,32.18208,31.46111,,,,,31.251,0.9707
1,Alabama,41,1,AL,2000,0,0,0.6571429,0.6571429,0.5787,1,1,0.6571429,0.6690477,0.5579,0.875,0.75,0.6571429,0.6809524,0.5371,0.75,0.5,0.675,0.6976191,0.524625,0.75,0.5,0.7,0.7161905,0.51548,0.75,0.5,0.6897726,0.6562988,0.661811,0.6704177,0.6585226,0.5937988,0.599311,0.6079177,0.8102274,0.8437012,0.838189,0.8295823,0.8414774,0.9062012,0.900689,0.8920823,76.99298,54.23986,37.89684,86.59192,0.4761905,77.72441,55.83629,41.07552,87.48353,0.952381,78.42941,57.2343,42.8221,88.2099,0.952381,79.11852,58.54223,43.98065,88.86261,0.7619048,36.0696,34.47006,33.32607,32.37399,,,,,,
1,Alabama,41,1,AL,2001,0,0,0.6571429,0.6571429,0.5787,1,1,0.6571429,0.6571429,0.5787,1,1,0.6571429,0.6730159,0.5509667,0.8333333,0.6666667,0.6571429,0.6809524,0.5371,0.75,0.5,0.6857143,0.7028571,0.52546,0.8,0.6,0.7232465,0.6786147,0.6562988,0.6785079,0.7232465,0.636948,0.5937988,0.6285079,0.7767535,0.8213853,0.8437012,0.8214921,0.7767535,0.863052,0.9062012,0.8714921,76.27258,52.66684,34.76191,85.71429,0,77.23555,54.76938,38.95149,86.88756,0.6349207,77.72441,55.83629,41.07552,87.48353,0.952381,78.55585,57.42644,42.58668,88.28347,0.7619048,37.6461,35.539,34.47006,33.2869,34.1192,0.7757,,,,
1,Alabama,41,1,AL,2002,1,1,0.7142857,0.6095238,0.4988,0.5,0,0.6714286,0.6452381,0.558725,0.875,0.75,0.6666667,0.6571429,0.5515167,0.8333333,0.6666667,0.6642858,0.6690477,0.5375125,0.75,0.5,0.6771429,0.6847619,0.52745,0.75,0.5,0.6875979,0.6771649,0.6552114,0.6598387,0.6563479,0.6354982,0.5927114,0.5973387,0.8124021,0.8228351,0.8447886,0.8401613,0.8436521,0.8645018,0.9072886,0.9026613,76.901,53.98681,37.38095,87.7381,0,77.17237,54.59663,38.60042,87.65299,0.3174603,77.67456,55.70139,40.80264,88.05796,0.7142857,78.24715,56.84402,42.25096,88.52248,0.7619048,35.99828,35.4944,34.44086,33.53384,,,,,,
1,Alabama,41,1,AL,2003,0,0,0.7142857,0.6095238,0.4988,0.5,0,0.6857143,0.6333333,0.53875,0.75,0.5,0.6761905,0.6412699,0.5520667,0.8333333,0.6666667,0.6714286,0.6571429,0.537925,0.75,0.5,0.6685715,0.6666667,0.52944,0.7,0.4,0.6519494,0.6757151,0.6541241,0.6411695,0.5894494,0.6340485,0.5916241,0.5661696,0.8480506,0.8242849,0.8458759,0.8588305,0.9105506,0.8659515,0.9083759,0.9338304,77.5294,55.30677,40,89.7619,0,77.11047,54.4268,38.25397,88.4127,0,77.62545,55.56819,40.53244,88.62914,0.4761905,77.93844,56.2616,41.91525,88.76147,0.7619048,34.35048,35.44902,34.41119,33.78081,,,38.0273,0.9124,,
1,Alabama,41,1,AL,2004,0,0,0.7142857,0.6095238,0.4988,0.5,0,0.7,0.6214285,0.518775,0.625,0.25,0.6857143,0.6333333,0.53875,0.75,0.5,0.6785715,0.6452381,0.5383375,0.75,0.5,0.6742858,0.6571429,0.52977,0.7,0.4,0.6163009,0.6519494,0.6530368,0.6402997,0.5225509,0.5894494,0.5905368,0.5652997,0.8836991,0.8480506,0.8469632,0.8597003,0.9774491,0.9105506,0.9094632,0.9347003,78.15781,56.62674,42.61905,91.78571,0,77.5294,55.30677,40,89.7619,0,77.57706,55.43666,40.26491,89.19711,0.2380952,77.89832,56.15327,41.69577,89.21703,0.5714286,32.70267,34.35048,34.38107,33.7589,,,,,,
1,Alabama,41,1,AL,2005,0,0,0.7142857,0.6095238,0.4988,0.5,0,0.7142857,0.6095238,0.4988,0.5,0,0.6952381,0.6253968,0.5254334,0.6666667,0.3333333,0.6857143,0.6333333,0.53875,0.75,0.5,0.68,0.6476191,0.5301,0.7,0.4,0.5806524,0.6281837,0.6519494,0.6394297,0.4556524,0.5448504,0.5894494,0.5644298,0.9193476,0.8718163,0.8480506,0.8605703,0.9556524,0.9551496,0.9105506,0.9355702,78.78622,57.94671,45.23809,93.80952,0,77.94834,56.18675,41.74603,91.11111,0,77.5294,55.30677,40,89.7619,0,77.85867,56.04604,41.47802,89.67053,0.3809524,31.05486,33.25194,34.35048,33.73669,,,,,,
1,Alabama,41,1,AL,2006,1,1,0.6571429,0.5904762,0.4198,0.5,0,0.7,0.6047619,0.47905,0.5,0,0.6952381,0.6142857,0.49895,0.5833333,0.1666667,0.6857143,0.625,0.5188875,0.6875,0.375,0.68,0.6361905,0.52253,0.7,0.4,0.570953,0.5979518,0.6292754,0.6346802,0.445953,0.4937851,0.5511504,0.5596801,0.929047,0.9020482,0.8707246,0.8653198,0.945953,0.9937851,0.9488496,0.9403199,79.1813,58.66704,45.47619,92.97619,0,78.63066,57.54695,43.65079,91.90475,0,78.04114,56.32692,41.42857,90.35715,0,77.97765,56.22821,41.35676,89.78779,0.1904762,30.92482,32.06671,33.46156,33.6624,,,,,,
1,Alabama,41,1,AL,2007,0,0,0.6571429,0.5904762,0.4198,0.5,0,0.6857143,0.6,0.4593,0.5,0,0.6952381,0.6031746,0.4724667,0.5,0,0.6857143,0.6166667,0.499025,0.625,0.25,0.68,0.6247619,0.51496,0.7,0.4,0.5612536,0.5677199,0.6066015,0.6299305,0.4362536,0.4427198,0.5128515,0.5549305,0.9387464,0.9322801,0.8933985,0.8700695,0.9362535,0.9427198,0.9871485,0.9450695,79.57637,59.38736,45.71429,92.14285,0,79.31299,58.90715,45.55556,92.69841,0,78.55289,57.34707,42.85714,90.95238,0,78.09682,56.41103,41.23809,89.90476,0,30.79478,30.88148,32.57263,33.58733,,,,,,
1,Alabama,41,1,AL,2008,0,0,0.6571429,0.5904762,0.4198,0.5,0,0.6714286,0.5952381,0.43955,0.5,0,0.6857143,0.6,0.4593,0.5,0,0.6857143,0.6083333,0.4791625,0.5625,0.125,0.68,0.6180953,0.49907,0.65,0.3,0.5515542,0.5612536,0.5839275,0.6117913,0.4265542,0.4362536,0.4745525,0.5242913,0.9484458,0.9387464,0.9160725,0.8882087,0.9265542,0.9362535,0.9745525,0.9757087,79.97145,60.10769,45.95238,91.30952,0,79.57637,59.38736,45.71429,92.14285,0,79.06463,58.36722,44.28571,91.54762,0,78.50623,57.22714,42.38095,90.38095,0,30.66474,30.79478,31.68371,32.87618,,,,,,
1,Alabama,41,1,AL,2009,0,0,0.6571429,0.5904762,0.4198,0.5,0,0.6571429,0.5904762,0.4198,0.5,0,0.6761905,0.5968254,0.4461333,0.5,0,0.6857143,0.6,0.4593,0.5,0,0.68,0.6114286,0.48318,0.6,0.2,0.5418548,0.5547873,0.5612536,0.5936521,0.4168548,0.4297873,0.4362536,0.4936521,0.9581452,0.9452127,0.9387464,0.9063479,0.9168547,0.9297873,0.9362535,0.9936521,80.36652,60.82801,46.19048,90.47619,0,79.83975,59.86758,45.87302,91.5873,0,79.57637,59.38736,45.71429,92.14285,0,78.91561,58.04326,43.52381,90.85715,0,30.5347,30.70808,30.79478,32.16505,,,,,,
1,Alabama,41,1,AL,2010,1,1,0.3529412,0.4095238,0.421,0,0,0.5810925,0.5452381,0.4201,0.375,0,0.6159664,0.5634921,0.4331667,0.4166667,0,0.6405463,0.575,0.449575,0.4375,0,0.6495798,0.5866666,0.46741,0.5,0.1,0.4803576,0.507323,0.5256553,0.5509141,0.3866076,0.4031563,0.4162803,0.4509141,0.9803576,0.992677,0.9743447,0.9490859,0.8866076,0.9031563,0.9162803,0.9509141,80.03831,60.18631,46.66666,88.57143,0,79.88433,59.91999,46.34921,89.7619,0,79.6098,59.42667,46.07143,90.77381,0,79.19373,58.6027,44.85714,90.57143,0,31.13432,31.02114,31.02957,31.69375,,,,,,
1,Alabama,41,1,AL,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7101,59.54461,47.14286,86.66667,0,79.9289,59.97241,46.82539,87.93651,0,79.64323,59.46599,46.42857,89.40475,0,79.47183,59.16213,46.19048,90.28572,0,31.73394,31.3342,31.26436,31.22246,,,,,,
1,Alabama,41,1,AL,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.38188,58.9029,47.61905,84.7619,0,79.7101,59.54461,47.14286,86.66667,0,79.67667,59.50529,46.78571,88.03571,0,79.49858,59.19358,46.47619,89.19048,0,32.33356,31.73394,31.49915,31.41029,,,,,,
1,Alabama,41,1,AL,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.05367,58.2612,48.09524,82.85715,0,79.49129,59.11681,47.46032,85.39682,0,79.7101,59.54461,47.14286,86.66667,0,79.52532,59.22503,46.76191,88.09524,0,32.93318,32.13369,31.73394,31.59813,,,,,,
2,Alaska,81,2,AK,1958,0.5,1,0.9,0.8684211,0.602,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1959,0,0,0.9,0.8684211,0.602,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1960,1,1,0.65,0.5263158,0.602,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1961,0,0,0.65,0.5263158,0.602,1,1,0.775,0.6973684,0.602,1,1,,,,,,,,,,,,,,,,0.7685921,,,,0.7685921,,,,0.7314079,,,,0.7314079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1962,0.5,1,0.75,0.5,0.5227,0.5,0,0.7375,0.6052632,0.582175,0.875,0.75,,,,,,,,,,,,,,,,0.6999846,,,,0.6687346,,,,0.8000154,,,,0.8312654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1963,0,0,0.75,0.5,0.5227,0.5,0,0.7,0.5131579,0.56235,0.75,0.5,0.7666667,0.631579,0.5755666,0.8333333,0.6666667,,,,,,,,,,,0.631377,0.7017864,,,0.568877,0.6601198,,,0.868623,0.7982136,,,0.931123,0.8398802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1964,0.5,1,0.85,0.75,0.5227,1,1,0.75,0.5690789,0.542525,0.75,0.5,0.7583333,0.6118421,0.56235,0.8333333,0.6666667,,,,,,,,,,,0.652901,0.6914647,,,0.590401,0.649798,,,0.847099,0.8085353,,,0.909599,0.850202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1965,0,0,0.85,0.75,0.5227,1,1,0.8,0.625,0.5227,0.75,0.5,0.75,0.5921053,0.5491334,0.8333333,0.6666667,0.7875,0.6611843,0.56235,0.875,0.75,,,,,,0.674425,0.681143,0.7215086,,0.611925,0.6394763,0.6902586,,0.825575,0.818857,0.7784914,,0.888075,0.8605237,0.8097414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1966,0.5,1,0.3,0.375,0.4917,0,0,0.6875,0.59375,0.51495,0.625,0.5,0.6916667,0.5668859,0.53075,0.6666667,0.5,0.7125,0.5995066,0.5485625,0.75,0.625,,,,,,0.6053,0.6139923,0.6526423,,0.57405,0.5723256,0.6213923,,0.8947,0.8860077,0.8473577,,0.92595,0.9276744,0.8786077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1967,0,0,0.3,0.375,0.4917,0,0,0.575,0.5625,0.5072,0.5,0.5,0.6333333,0.5416667,0.5123667,0.5,0.3333333,0.6375,0.5378289,0.534775,0.625,0.5,0.69,0.6039474,0.54822,0.7,0.6,0.536175,0.5468417,0.583776,0.6355419,0.536175,0.505175,0.552526,0.6105418,0.963825,0.9531583,0.916224,0.8644581,0.963825,0.994825,0.947474,0.8894582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1968,0.5,1,0.45,0.55,0.4917,0.5,0,0.475,0.5125,0.49945,0.375,0.25,0.5833333,0.55,0.5072,0.5,0.3333333,0.6125,0.5407895,0.5209875,0.5625,0.375,0.645,0.5721053,0.53719,0.65,0.5,0.4654875,0.5351334,0.5591943,0.6010738,0.4342375,0.4934667,0.5123193,0.5635738,0.9654875,0.9648666,0.9408057,0.8989262,0.9342375,0.9934667,0.9876807,0.9364262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1969,0,0,0.45,0.55,0.4917,0.5,0,0.375,0.4625,0.4917,0.25,0,0.5333334,0.5583333,0.5020334,0.5,0.3333333,0.5875,0.54375,0.5072,0.5,0.25,0.6,0.5402632,0.52616,0.6,0.4,0.3948,0.523425,0.5346125,0.5666058,0.3323,0.4817584,0.4721125,0.5166058,0.8948,0.976575,0.9653875,0.9333942,0.8323,0.9817584,0.9721125,0.9833942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1970,0.5,1,0.5,0.775,0.5317,0.5,0,0.425,0.5625,0.5017,0.375,0,0.475,0.5625,0.5035333,0.4166667,0.1666667,0.55625,0.578125,0.508325,0.5,0.25,0.585,0.5651316,0.51913,0.55,0.3,0.46605,0.489425,0.535675,0.5548154,0.3723,0.426925,0.473175,0.4923154,0.96605,0.989425,0.964325,0.9451846,0.8723,0.926925,0.973175,0.9923154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Alaska,81,2,AK,1971,0,0,0.5,0.775,0.5317,0.5,0,0.475,0.6625,0.5117,0.5,0,0.4166667,0.5666667,0.5050333,0.3333333,0,0.525,0.6125,0.50945,0.5,0.25,0.57,0.59,0.5121,0.5,0.2,0.5373,0.455425,0.5367375,0.543025,0.4123,0.3720917,0.4742375,0.468025,0.9627,0.955425,0.9632625,0.956975,0.9123,0.8720917,0.9742375,0.968025,60.3847,16.91914,2.5,50.625,0,,,,,,,,,,,,,,,,67.39279,,,,,,,,,
2,Alaska,81,2,AK,1972,0.5,1,0.45,0.5128205,0.5317,0.5,0,0.475,0.6532051,0.5217,0.5,0,0.4416667,0.5896367,0.5117,0.4166667,0,0.475,0.5828525,0.510575,0.4375,0.125,0.54,0.5912821,0.513,0.5,0.2,0.5374763,0.4899175,0.5014819,0.5360705,0.4124763,0.3857508,0.4233569,0.4610705,0.9625237,0.9899175,0.9985181,0.9639295,0.9124763,0.8857508,0.9233569,0.9610705,61.20858,18.16385,1.875,55.3125,0,,,,,,,,,,,,,,,,65.86002,,,,,,,,,
2,Alaska,81,2,AK,1973,0,0,0.45,0.5128205,0.5317,0.5,0,0.475,0.6439102,0.5317,0.5,0,0.4666667,0.6126068,0.5183667,0.5,0,0.425,0.5532051,0.5117,0.375,0,0.51,0.5925641,0.5139,0.5,0.2,0.5376526,0.5244101,0.4662263,0.529116,0.4126526,0.39941,0.3724763,0.454116,0.9623474,0.9755899,0.9662263,0.970884,0.9126526,0.89941,0.8724763,0.954116,62.03245,19.40857,1.25,60,0,60.69915,17.46573,1.666667,53.75,0,69.70998,37.56626,24.66667,68.05128,0,,,,,,64.32724,66.60461,50.00145,,56.372,0.9659,,,,
2,Alaska,81,2,AK,1974,0.7,1,0.65,0.75,0.4984,0.5,0,0.5125,0.6376603,0.523375,0.5,0,0.5,0.6459402,0.5194833,0.5,0,0.46875,0.6000801,0.5125375,0.4375,0,0.49,0.5925641,0.51147,0.45,0.1,0.5433838,0.5413558,0.5047169,0.5110085,0.4183838,0.4163559,0.3953419,0.4235085,0.9566162,0.9586442,0.9952831,0.9889915,0.9183838,0.9163558,0.8953419,0.9235085,62.58837,20.88526,4.147727,63.35227,0,61.89194,19.63894,3.645833,59.27084,0,66.47266,30.25375,16.49112,64.33456,0,,,,,,62.25659,63.88811,55.61198,,,,,,,
