"state_abbr","year","fiscal_year","personal_income","population","taxes_last_year","percent_change_personal_income","percent_change_population","estimated_imbalance","state","gov_party","house_dem_share","senate_dem_share","citizen_ideology","year_of_biennium","ranney_10yrs","change_in_gov_party","change_in_house_dem_share","change_in_senate_dem_share","change_in_citizen_ideology","class","proposal","action"
"CO",1996,1997,0.11,4,4.8,6.38,2.63,396,"Colorado","Democrat",0.369231,0.457143,45.8501,"Second Year of Biennium",0.474727,"No Change",0,0,3.3711,"Total",-0.219888,-0.358395
"CO",1997,1998,0.12,4.1,5.3,10,2.56,325,"Colorado","Democrat",0.369231,0.428571,46.2864,"First Year of Biennium",0.478359,"No Change",0,-0.0285715,0.43629,"Total",-0.219888,-0.426242
"CO",1998,1999,0.13,4.2,5.9,9.09,2.5,667,"Colorado","Democrat",0.369231,0.428571,45.1323,"Second Year of Biennium",0.466051,"No Change",0,0,-1.15404,"Total",-0.219888,-0.418598
"CO",1999,2000,0.15,4.3,6.6,8.33,2.44,704,"Colorado","Republican",0.384615,0.428571,49.7751,"First Year of Biennium",0.453744,"Change to Republican",0.0153846,0,4.64279,"Total",-0.219888,-1.45894
"CO",2000,2001,0.16,4.4,7.1,15.38,2.38,537,"Colorado","Republican",0.384615,0.428571,42.8555,"Second Year of Biennium",0.454901,"No Change",0,0,-6.91964,"Total",-1.25114,-1.0756
"CO",2001,2002,0.16,4.5,7.6,6.67,2.33,57,"Colorado","Republican",0.430769,0.514286,39.813,"First Year of Biennium",0.456059,"No Change",0.0461538,0.0857143,-3.04251,"Total",-0.219888,-0.265345
"CO",2002,2003,0.16,4.5,6.9,0,2.27,219,"Colorado","Republican",0.430769,0.514286,48.1315,"Second Year of Biennium",0.435962,"No Change",0,0,8.31857,"Total",-0.219888,-0.233892
"CO",2003,2004,0.17,4.6,6.6,0,0,265,"Colorado","Republican",0.430769,0.485714,47.4713,"First Year of Biennium",0.415865,"No Change",0,-0.0285714,-0.66023,"Total",-0.219888,-0.222707
"CO",2004,2005,0.18,4.6,7.1,6.25,2.22,238,"Colorado","Republican",0.430769,0.485714,54.6555,"Second Year of Biennium",0.415539,"No Change",0,0,7.18417,"Total",-0.219888,-0.233892
"CO",2005,2006,0.19,4.7,7.6,5.88,0,370,"Colorado","Republican",0.538462,0.514286,50.4108,"First Year of Biennium",0.415214,"No Change",0.107692,0.0285714,-4.24467,"Total",-0.219888,0.598695
"CO",2006,2007,0.21,4.8,8.5,5.56,2.17,267,"Colorado","Republican",0.538462,0.514286,49.9627,"Second Year of Biennium",0.436994,"No Change",0,0,-0.44812,"Total",-0.219888,-0.233892
"CO",2007,2008,0.22,4.9,9.2,10.53,2.13,341,"Colorado","Democrat",0.6,0.571429,53.4224,"First Year of Biennium",0.458775,"Change to Democrat",0.0615385,0.0571429,3.45972,"Total",-0.194282,-0.184218
"CO",2008,2009,0.21,5,9.6,4.76,2.08,148,"Colorado","Democrat",0.615385,0.571429,54.1716,"Second Year of Biennium",0.495341,"No Change",0.0153846,0,0.74914,"Total",-0.219888,-0.239751
"CO",2009,2010,0.21,5,8.7,-4.55,2.04,132,"Colorado","Democrat",0.584615,0.6,52.4496,"First Year of Biennium",0.531906,"No Change",-0.0307692,0.0285714,-1.722,"Total",0.511934,1.94806
"CO",2010,2011,0.23,5.1,8.6,0,0,451,"Colorado","Democrat",0.584615,0.6,45.8739,"Second Year of Biennium",0.543011,"No Change",0,0,-6.57569,"Total",-0.219888,0.583635
"CO",2011,2012,0.24,5.2,9.5,7.69,2.37,446,"Colorado","Democrat",0.492308,0.571429,43.0394,"First Year of Biennium",NA,"No Change",-0.0923077,-0.0285714,-2.83448,"Total",-0.219888,-0.233892
"CT",1987,1988,0.078,3.3,4.3,9.38,0,0,"Connecticut","Democrat",0.609271,0.694444,77.9735,"First Year of Biennium",0.66163,NA,NA,NA,NA,"Total",-0.219888,-0.233892
"CT",1988,1989,0.083,3.3,4.4,10,3.13,0,"Connecticut","Democrat",0.602649,0.694444,81.9138,"Second Year of Biennium",0.656883,"No Change",-0.0066225,0,3.9403,"Total",-0.219888,-0.233892
"CT",1989,1990,0.086,3.3,4.8,7.79,0,-260,"Connecticut","Democrat",0.582781,0.638889,72.4873,"First Year of Biennium",0.652137,"No Change",-0.0198675,-0.0555555,-9.4265,"Total",4.6879,5.40534
"CT",1990,1991,0.087,3.3,5.3,3.61,0,-707,"Connecticut","Democrat",0.582781,0.638889,66.9882,"Second Year of Biennium",0.632219,"No Change",0,0,-5.49912,"Total",-0.219888,-0.160932
"CT",1995,1996,0.11,3.3,7.5,1.01,0,0,"Connecticut","Republican",0.602649,0.472222,60.037,"First Year of Biennium",0.58464,"Change to Republican",0.0198675,-0.166667,-6.95116,"Total",-1.0688,-1.2182
"CT",1996,1997,0.12,3.3,7.8,10,0,2,"Connecticut","Republican",0.602649,0.472222,58.975,"Second Year of Biennium",0.565715,"No Change",0,0,-1.06199,"Total",-0.277026,-1.31554
"CT",1997,1998,0.13,3.4,8.8,9.09,0,180,"Connecticut","Republican",0.635762,0.527778,67.6206,"First Year of Biennium",0.54679,"No Change",0.0331126,0.0555556,8.64557,"Total",-1.16045,-0.833103
"CT",1998,1999,0.13,3.4,9.4,8.33,3.03,29,"Connecticut","Republican",0.635762,0.527778,72.0589,"Second Year of Biennium",0.527225,"No Change",0,0,4.43834,"Total",-0.548391,-0.540552
"CT",1999,2000,0.14,3.4,9.6,0,0,241,"Connecticut","Republican",0.635762,0.527778,67.1045,"First Year of Biennium",0.507659,"No Change",0,0,-4.95442,"Total",-0.326002,-0.600076
"CT",2000,2001,0.15,3.4,10,7.69,0,501,"Connecticut","Republican",0.635762,0.527778,59.8668,"Second Year of Biennium",0.51071,"No Change",0,0,-7.23766,"Total",-0.952076,-1.00727
"CT",2001,2002,0.15,3.5,9.9,7.14,0,-123,"Connecticut","Republican",0.662252,0.583333,64.4237,"First Year of Biennium",0.51376,"No Change",0.0264901,0.0555555,4.55683,"Total",-0.702226,-0.659997
"CT",2002,2003,0.15,3.5,9,0,2.94,48,"Connecticut","Republican",0.662252,0.583333,60.8408,"Second Year of Biennium",0.518111,"No Change",0,0,-3.58283,"Total",0.346055,0.820718
"CT",2003,2004,0.16,3.5,9.5,0,0,1,"Connecticut","Republican",0.622517,0.583333,64.0769,"First Year of Biennium",0.522462,"No Change",-0.0397352,0,3.23606,"Total",-0.12271,2.20836
"CT",2004,2005,0.17,3.5,10,6.67,0,42,"Connecticut","Republican",0.629139,0.583333,75.9701,"Second Year of Biennium",0.527918,"No Change",0.00662256,0,11.8932,"Total",0.130289,-0.221588
"CT",2005,2006,0.18,3.5,12,6.25,0,512,"Connecticut","Republican",0.655629,0.666667,74.9603,"First Year of Biennium",0.533374,"No Change",0.02649,0.0833334,-1.0098,"Total",0.682083,0.381297
"CT",2006,2007,0.2,3.5,12,5.88,0,508,"Connecticut","Republican",0.655629,0.666667,78.8103,"Second Year of Biennium",0.535948,"No Change",0,0,3.85006,"Total",0.0984548,-0.702608
"CT",2007,2008,0.2,3.5,13,11.11,0,242,"Connecticut","Republican",0.708609,0.666667,83.4168,"First Year of Biennium",0.538522,"No Change",0.0529802,0,4.60651,"Total",1.66568,-0.0391949
"CT",2008,2009,0.19,3.6,14,0,0,-667,"Connecticut","Republican",0.708609,0.666667,90.4484,"Second Year of Biennium",0.544947,"No Change",0,0,7.03157,"Total",-0.351773,-0.311732
"CT",2009,2010,0.19,3.6,12,-5,2.86,-357,"Connecticut","Republican",0.754967,0.666667,78.0495,"First Year of Biennium",0.551372,"No Change",0.0463576,0,-12.3988,"Total",0.151512,2.13898
"CT",2010,2011,0.21,3.6,12,0,0,238,"Connecticut","Republican",0.754967,0.666667,68.4033,"Second Year of Biennium",0.568821,"No Change",0,0,-9.64629,"Total",-0.219888,-0.254984
"CT",2011,2012,0.22,3.6,14,8.7,-0.31,237,"Connecticut","Democrat",0.662252,0.638889,68.95,"First Year of Biennium",NA,"Change to Democrat",-0.0927152,-0.0277778,0.54676,"Total",4.10048,4.53696
"DE",1987,1988,0.012,0.647621,0.95,10,1.5,133,"Delaware","Republican",0.463415,0.619048,59.7762,"First Year of Biennium",0.493947,NA,NA,NA,NA,"Total",-0.219888,0.106543
"DE",1988,1989,0.014,0.658274,1,9.09,1.68,99,"Delaware","Republican",0.463415,0.619048,48.7659,"Second Year of Biennium",0.488748,"No Change",0,0,-11.0103,"Total",-0.219888,-0.233892
"DE",1989,1990,0.014,0.669567,1.1,16.67,1.64,172,"Delaware","Republican",0.439024,0.619048,49.5694,"First Year of Biennium",0.483549,"No Change",-0.0243902,0,0.80347,"Total",-0.364589,1.93924
"DE",1990,1991,0.015,0.68308,1.1,0,1.72,105,"Delaware","Republican",0.439024,0.619048,57.2839,"Second Year of Biennium",0.487855,"No Change",0,0,7.71454,"Total",0.00873999,0.437223
"DE",1991,1992,0.016,0.694925,1.2,7.14,2.02,108,"Delaware","Republican",0.414634,0.714286,55.068,"First Year of Biennium",0.492161,"No Change",-0.0243903,0.0952381,-2.21594,"Total",-0.219888,2.5784
"DE",1992,1993,0.016,0.706378,1.3,6.67,1.73,153,"Delaware","Republican",0.414634,0.714286,59.6637,"Second Year of Biennium",0.499684,"No Change",0,0,4.59574,"Total",-0.0974485,-0.220372
"DE",1993,1994,0.017,0.717545,1.3,0,1.65,285,"Delaware","Democrat",0.439024,0.714286,54.8593,"First Year of Biennium",0.507206,"Change to Democrat",0.0243903,0,-4.80439,"Total",-0.0901021,0.361016
"DE",1994,1995,0.018,0.729734,1.4,6.25,1.58,257,"Delaware","Democrat",0.439024,0.714286,54.8241,"Second Year of Biennium",0.508452,"No Change",0,0,-0.03521,"Total",-0.219888,-0.392084
"DE",1995,1996,0.019,0.740977,1.6,5.88,1.7,302,"Delaware","Democrat",0.341463,0.571429,45.3821,"First Year of Biennium",0.509698,"No Change",-0.097561,-0.142857,-9.44199,"Total",-0.776988,-0.651342
"DE",1996,1997,0.02,0.751487,1.7,5.56,1.54,333,"Delaware","Democrat",0.341463,0.619048,45.6947,"Second Year of Biennium",0.512907,"No Change",0,0.047619,0.31257,"Total",-0.931478,-0.544072
"DE",1997,1998,0.022,0.763335,1.7,5.26,1.42,392,"Delaware","Democrat",0.341463,0.619048,43.7932,"First Year of Biennium",0.516115,"No Change",0,0,-1.90143,"Total",-0.0139015,-0.295928
"DE",1998,1999,0.023,0.77499,2,10,1.58,477,"Delaware","Democrat",0.317073,0.619048,54.4694,"Second Year of Biennium",0.524343,"No Change",-0.0243902,0,10.6762,"Total",-1.0635,-1.2182
"DE",1999,2000,0.024,0.786373,2,4.55,1.53,221,"Delaware","Democrat",0.365854,0.619048,57.7242,"First Year of Biennium",0.532572,"No Change",0.0487805,0,3.25473,"Total",-0.426811,-0.831505
"DE",2000,2001,0.026,0.795699,2.1,4.35,1.47,102,"Delaware","Democrat",0.365854,0.619048,44.2457,"Second Year of Biennium",0.536616,"No Change",0,0,-13.4785,"Total",-0.219888,-0.233892
"DE",2001,2002,0.027,0.806169,2.1,8.33,1.19,320,"Delaware","Democrat",0.365854,0.619048,61.366,"First Year of Biennium",0.540661,"No Change",0,0,17.1203,"Total",-0.219888,-0.233892
"DE",2002,2003,0.028,0.818003,2.2,3.85,1.32,304,"Delaware","Democrat",0.365854,0.619048,52.2482,"Second Year of Biennium",0.532981,"No Change",0,0,-9.1178,"Total",-0.219888,-0.233892
"DE",2003,2004,0.03,0.830803,2.1,3.7,1.47,432,"Delaware","Democrat",0.292683,0.619048,54.9353,"First Year of Biennium",0.525302,"No Change",-0.0731708,0,2.6871,"Total",1.44762,2.27708
"DE",2004,2005,0.031,0.84515,2.4,7.14,1.56,643,"Delaware","Democrat",0.292683,0.619048,66.8631,"Second Year of Biennium",0.523657,"No Change",0,0,11.9278,"Total",-0.219888,-0.233892
"DE",2005,2006,0.033,0.859268,2.6,3.33,1.73,569,"Delaware","Democrat",0.375,0.619048,60.438,"First Year of Biennium",0.522012,"No Change",0.0823171,0,-6.42512,"Total",-0.219888,-0.463743
"DE",2006,2007,0.035,0.871749,2.9,6.45,1.67,496,"Delaware","Democrat",0.375,0.619048,68.4558,"Second Year of Biennium",0.520234,"No Change",0,0,8.01783,"Total",-0.219888,-0.318746
"DE",2007,2008,0.036,0.883874,2.9,6.06,1.45,473,"Delaware","Democrat",0.439024,0.619048,73.2312,"First Year of Biennium",0.518455,"No Change",0.0640244,0,4.77541,"Total",0.877846,0.71162
"DE",2008,2009,0.035,0.89173,2.9,2.86,1.39,378,"Delaware","Democrat",0.463415,0.619048,81.8965,"Second Year of Biennium",0.539592,"No Change",0.0243902,0,8.66527,"Total",-0.219888,0.578279
"DE",2009,2010,0.036,0.899792,2.8,-2.78,0.89,552,"Delaware","Democrat",0.585366,0.761905,77.6008,"First Year of Biennium",0.560729,"No Change",0.121951,0.142857,-4.29573,"Total",1.59921,2.15154
"DE",2010,2011,0.039,0.907985,2.8,2.86,0.9,798,"Delaware","Democrat",0.585366,0.714286,71.3519,"Second Year of Biennium",0.583117,"No Change",0,-0.0476191,-6.24888,"Total",-0.219888,-0.233892
"DE",2011,2012,0.04,0.917053,3,7.69,0.91,798,"Delaware","Democrat",0.634146,0.666667,67.9695,"First Year of Biennium",NA,"No Change",0.0487804,-0.047619,-3.38232,"Total",-0.219888,-0.538557
"FL",1987,1988,0.22,12,9.8,5.56,0,16,"Florida","Republican",0.633333,0.625,40.3332,"First Year of Biennium",0.718427,NA,NA,NA,NA,"Total",-0.219888,2.56405
"FL",1988,1989,0.24,13,11,10.53,0,82,"Florida","Republican",0.633333,0.625,41.6977,"Second Year of Biennium",0.696306,"No Change",0,0,1.36442,"Total",-0.219888,-0.233892
"FL",1989,1990,0.25,13,12,14.29,8.33,77,"Florida","Republican",0.608333,0.575,43.4771,"First Year of Biennium",0.674185,"No Change",-0.025,-0.05,1.77945,"Total",-0.219888,-0.214265
"FL",1990,1991,0.26,13,13,4.17,0,149,"Florida","Republican",0.608333,0.575,41.8832,"Second Year of Biennium",0.670459,"No Change",0,0,-1.59396,"Total",0.416798,2.28095
"FL",1991,1992,0.28,14,14,4,0,0,"Florida","Democrat",0.616667,0.575,42.7767,"First Year of Biennium",0.666733,"Change to Democrat",0.0083334,0,0.89354,"Total",0.666924,0.469181
"FL",1992,1993,0.3,14,15,7.69,7.69,0,"Florida","Democrat",0.616667,0.55,44.7516,"Second Year of Biennium",0.64198,"No Change",0,-0.025,1.97494,"Total",2.75131,0.58636
"FL",1993,1994,0.31,14,16,7.14,0,0,"Florida","Democrat",0.591667,0.5,46.8009,"First Year of Biennium",0.617227,"No Change",-0.025,-0.05,2.04926,"Total",-0.219888,-0.181162
"FL",1994,1995,0.33,15,18,3.33,0,0,"Florida","Democrat",0.591667,0.5,42.8512,"Second Year of Biennium",0.5902,"No Change",0,0,-3.94968,"Total",-0.159757,-0.202644
"FL",1995,1996,0.36,15,19,6.45,7.14,230,"Florida","Democrat",0.525,0.475,42.6354,"First Year of Biennium",0.563173,"No Change",-0.0666667,-0.025,-0.21586,"Total",-0.198107,-0.356005
"FL",1996,1997,0.38,15,20,9.09,0,391,"Florida","Democrat",0.525,0.45,43.446,"Second Year of Biennium",0.55617,"No Change",0,-0.025,0.81066,"Total",-0.105285,-0.293653
"FL",1997,1998,0.41,15,21,5.56,0,3,"Florida","Democrat",0.491667,0.425,44.6025,"First Year of Biennium",0.549167,"No Change",-0.0333333,-0.025,1.15645,"Total",0.0074997,-1.1211
"FL",1998,1999,0.43,16,23,7.89,0,0,"Florida","Democrat",0.475,0.425,47.5487,"Second Year of Biennium",0.526073,"No Change",-0.0166667,0,2.9462,"Total",-0.210338,-0.417303
"FL",1999,2000,0.47,16,24,4.88,6.67,0,"Florida","Republican",0.391667,0.375,49.2788,"First Year of Biennium",0.502978,"Change to Republican",-0.0833333,-0.05,1.73016,"Total",-1.8116,-1.44962
"FL",2000,2001,0.49,16,25,9.3,0,0,"Florida","Republican",0.391667,0.384615,41.8134,"Second Year of Biennium",0.463572,"No Change",0,0.00961538,-7.46544,"Total",-0.958443,-0.866658
"FL",2001,2002,0.51,17,25,4.26,0,469,"Florida","Republican",0.358333,0.375,49.8863,"First Year of Biennium",0.424167,"No Change",-0.0333334,-0.00961538,8.07291,"Total",-0.614633,-0.388568
"FL",2002,2003,0.53,17,25,4.08,6.25,160,"Florida","Republican",0.358333,0.375,46.0652,"Second Year of Biennium",0.398224,"No Change",0,0,-3.82106,"Total",-0.254269,-0.571367
"FL",2003,2004,0.58,17,27,3.92,0,1638,"Florida","Republican",0.325,0.358974,43.862,"First Year of Biennium",0.372282,"No Change",-0.0333333,-0.0160256,-2.20323,"Total",-0.27884,-0.269046
"FL",2004,2005,0.63,18,31,9.43,0,1988,"Florida","Republican",0.325,0.35,41.4815,"Second Year of Biennium",0.349222,"No Change",0,-0.00897436,-2.38049,"Total",-0.363656,-0.42667
"FL",2005,2006,0.69,18,34,8.62,5.88,3446,"Florida","Republican",0.3,0.35,46.9181,"First Year of Biennium",0.326162,"No Change",-0.025,0,5.43653,"Total",-0.556957,-0.42
"FL",2006,2007,0.72,18,40,9.52,0,2742,"Florida","Republican",0.3,0.35,49.367,"Second Year of Biennium",0.306937,"No Change",0,0,2.44896,"Total",-0.474562,-0.436026
"FL",2007,2008,0.74,19,39,4.35,0,323,"Florida","Republican",0.341667,0.35,55.0277,"First Year of Biennium",0.287712,"No Change",0.0416667,0,5.66068,"Total",-0.358653,-0.272651
"FL",2008,2009,0.7,19,36,2.78,5.56,844,"Florida","Republican",0.35,0.35,58.417,"Second Year of Biennium",0.28687,"No Change",0.00833333,0,3.38931,"Total",-0.255259,-0.263187
"FL",2009,2010,0.72,19,32,-5.41,0,1084,"Florida","Republican",0.366667,0.35,54.4236,"First Year of Biennium",0.286027,"No Change",0.0166667,0,-3.99341,"Total",-0.0706648,0.513123
"FL",2010,2011,0.77,19,31,2.86,0,433,"Florida","Republican",0.366667,0.35,45.9704,"Second Year of Biennium",0.284489,"No Change",0,0,-8.45322,"Total",-0.322579,0.0496052
"FL",2011,2012,0.79,19,32,6.59,0.44,746,"Florida","Republican",0.325,0.3,41.7764,"First Year of Biennium",NA,"No Change",-0.0416667,-0.05,-4.19398,"Total",-0.906315,-0.283327
"GA",1987,1988,0.1,6.3,5.3,7.06,1.64,0,"Georgia","Democrat",0.85,0.821429,39.648,"First Year of Biennium",0.862945,NA,NA,NA,NA,"Total",-0.219888,-0.233892
"GA",1988,1989,0.11,6.4,5.8,8.79,1.61,91,"Georgia","Democrat",0.85,0.821429,40.5356,"Second Year of Biennium",0.855646,"No Change",0,0,0.88758,"Total",-0.219888,-0.233892
"GA",1989,1990,0.11,6.5,6.3,11.11,1.59,37,"Georgia","Democrat",0.8,0.803571,31.8937,"First Year of Biennium",0.848347,"No Change",-0.05,-0.0178572,-8.64192,"Total",3.26672,1.21689
"GA",1990,1991,0.12,6.7,7.1,0,1.56,0,"Georgia","Democrat",0.8,0.803571,37.841,"Second Year of Biennium",0.837427,"No Change",0,0,5.94726,"Total",-0.802769,-0.233892
"GA",1991,1992,0.13,6.8,7.2,9.09,3.08,0,"Georgia","Democrat",0.805556,0.803571,36.4084,"First Year of Biennium",0.826507,"No Change",0.0055556,0,-1.43258,"Total",-0.219888,-0.233892
"GA",1992,1993,0.14,7,7.3,8.33,1.49,0,"Georgia","Democrat",0.805556,0.803571,44.4708,"Second Year of Biennium",0.816914,"No Change",0,0,8.06236,"Total",0.78311,0.921845
"GA",1993,1994,0.15,7.2,8.2,7.69,2.94,0,"Georgia","Democrat",0.711111,0.732143,38.0673,"First Year of Biennium",0.807321,"No Change",-0.0944445,-0.0714285,-6.40342,"Total",-0.219888,-0.233892
"GA",1994,1995,0.16,7.3,8.8,7.14,2.86,0,"Georgia","Democrat",0.711111,0.696429,33.723,"Second Year of Biennium",0.793466,"No Change",0,-0.0357143,-4.34434,"Total",-0.871044,-0.952945
"GA",1995,1996,0.18,7.5,9.5,6.67,1.39,100,"Georgia","Democrat",0.633333,0.625,40.4024,"First Year of Biennium",0.779611,"No Change",-0.0777778,-0.0714286,6.67943,"Total",-0.219888,-0.233892
"GA",1996,1997,0.19,7.7,10,12.5,2.74,25,"Georgia","Democrat",0.633333,0.625,38.9017,"Second Year of Biennium",0.762861,"No Change",0,0,-1.5007,"Total",-0.792905,-0.866658
"GA",1997,1998,0.2,7.9,11,5.56,2.67,70,"Georgia","Democrat",0.588889,0.607143,41.7666,"First Year of Biennium",0.746111,"No Change",-0.0444444,-0.0178571,2.86491,"Total",-0.856574,-0.936966
"GA",1998,1999,0.22,8,12,5.26,2.6,585,"Georgia","Democrat",0.566667,0.607143,40.192,"Second Year of Biennium",0.731329,"No Change",-0.0222222,0,-1.57466,"Total",-1.14839,-1.25921
"GA",1999,2000,0.23,8.2,12,10,1.27,166,"Georgia","Democrat",0.566667,0.607143,48.335,"First Year of Biennium",0.716548,"No Change",0,0,8.14304,"Total",-0.219888,-0.233892
"GA",2000,2001,0.25,8.4,14,4.55,2.5,1128,"Georgia","Democrat",0.566667,0.6,36.9791,"Second Year of Biennium",0.705288,"No Change",0,-0.00714288,-11.3559,"Total",-0.253996,-0.233892
"GA",2001,2002,0.25,8.5,14,8.7,2.44,1226,"Georgia","Democrat",0.586592,0.571429,40.5618,"First Year of Biennium",0.694028,"No Change",0.0199255,-0.0285714,3.58275,"Total",-0.219888,-0.233892
"GA",2002,2003,0.26,8.6,14,0,1.19,1112,"Georgia","Democrat",0.586592,0.571429,35.8169,"Second Year of Biennium",0.672051,"No Change",0,0,-4.74491,"Total",-0.219888,-0.233892
"GA",2003,2004,0.27,8.8,13,4,1.18,1240,"Georgia","Republican",0.597765,0.464286,39.2179,"First Year of Biennium",0.650074,"Change to Republican",0.0111732,-0.107143,3.40093,"Total",0.759628,0.279892
"GA",2004,2005,0.29,8.9,15,3.85,2.33,1065,"Georgia","Republican",0.597765,0.464286,35.2406,"Second Year of Biennium",0.614181,"No Change",0,0,-3.9773,"Total",-0.219888,-0.233892
"GA",2005,2006,0.31,9.2,16,7.41,1.14,1262,"Georgia","Republican",0.446927,0.392857,44.0853,"First Year of Biennium",0.578288,"No Change",-0.150838,-0.0714286,8.84472,"Total",-0.219888,-0.420646
"GA",2006,2007,0.33,9.3,17,6.9,3.37,2011,"Georgia","Republican",0.446927,0.392857,37.7393,"Second Year of Biennium",0.540659,"No Change",0,0,-6.34596,"Total",-0.556957,-0.326946
"GA",2007,2008,0.34,9.5,18,6.45,1.09,2596,"Georgia","Republican",0.411111,0.392857,43.1531,"First Year of Biennium",0.50303,"No Change",-0.0358162,0,5.41382,"Total",-0.389671,-0.364742
"GA",2008,2009,0.33,9.6,18,3.03,2.15,2217,"Georgia","Republican",0.405556,0.392857,48.5957,"Second Year of Biennium",0.465268,"No Change",-0.0055556,0,5.44258,"Total",-0.219888,-0.427237
"GA",2009,2010,0.34,9.7,16,-2.94,1.05,1403,"Georgia","Republican",0.416667,0.392857,44.6079,"First Year of Biennium",0.427506,"No Change",0.0111112,0,-3.98778,"Total",-0.174126,-0.183359
"GA",2010,2011,0.36,9.8,15,3.03,1.04,1131,"Georgia","Republican",0.413408,0.392857,39.732,"Second Year of Biennium",0.390449,"No Change",-0.00325887,0,-4.87593,"Total",0.268238,0.914461
"GA",2011,2012,0.37,9.9,16,5.09,1.14,1131,"Georgia","Republican",0.396648,0.375,39.9673,"First Year of Biennium",NA,"No Change",-0.0167598,-0.0178571,0.23532,"Total",-0.219888,-0.233892
"HI",1987,1988,0.02,1.1,1.7,5.88,0,315,"Hawaii","Democrat",0.784314,0.8,66.8141,"First Year of Biennium",0.786545,NA,NA,NA,NA,"Total",-0.219888,-0.275249
"HI",1988,1989,0.022,1.1,2,11.11,0,483,"Hawaii","Democrat",0.8,0.8,81.0871,"Second Year of Biennium",0.791213,"No Change",0.0156863,0,14.273,"Total",-0.219888,-0.427237
"HI",1989,1990,0.024,1.1,2.2,10,0,456,"Hawaii","Democrat",0.882353,0.88,69.3725,"First Year of Biennium",0.795881,"No Change",0.0823529,0.08,-11.7146,"Total",-1.8116,-4.22863
"HI",1990,1991,0.026,1.1,2.3,9.09,0,234,"Hawaii","Democrat",0.882353,0.88,72.0345,"Second Year of Biennium",0.805222,"No Change",0,0,2.66203,"Total",-1.7424,-1.24265
"HI",1991,1992,0.028,1.2,2.6,8.33,0,382,"Hawaii","Democrat",0.882353,0.88,77.6069,"First Year of Biennium",0.814563,"No Change",0,0,5.57236,"Total",-0.219888,-0.00404123
"HI",1992,1993,0.029,1.2,2.7,7.69,9.09,284,"Hawaii","Democrat",0.882353,0.88,75.2606,"Second Year of Biennium",0.817874,"No Change",0,0,-2.3463,"Total",-0.26705,-0.233892
